hmset;info_civil0025;nom;benkahina;prenom;kahina;dateN;01/01/1991;lieuN;ghardaia;sexe;femme;groupage;A-;autorite;ghardaia;dateD;07/10/2014;dateE;07/10/2024
hmset;info_civil0026;nom;benmounir;prenom;mounir;dateN;16/08/1989;lieuN;bouira;sexe;homme;groupage;A-;autorite;bouira;dateD;07/10/2015;dateE;07/10/2025
hmset;info_civil0027;nom;benchouaib;prenom;chouaib;dateN;29/11/1985;lieuN;bouira;sexe;homme;groupage;A-;autorite;bouira;dateD;07/10/2016;dateE;07/10/2026
hmset;info_civil0028;nom;bensakina;prenom;sakina;dateN;04/03/1963;lieuN;chlef;sexe;femme;groupage;A-;autorite;chlef;dateD;07/10/2017;dateE;07/10/2027
hmset;info_civil0029;nom;bensalem;prenom;salim;dateN;22/04/1969;lieuN;alger;sexe;homme;groupage;A-;autorite;alger;dateD;07/10/2018;dateE;07/10/2028
hmset;info_civil0030;nom;benmouad;prenom;mouad;dateN;15/09/1980;lieuN;Mila;sexe;homme;groupage;A-;autorite;Mila;dateD;07/10/2019;dateE;07/10/2029
hmset;info_civil0031;nom;benmbarka;prenom;mbarka;dateN;22/11/1948;lieuN;batna;sexe;femme;groupage;A-;autorite;batna;dateD;07/10/2020;dateE;07/10/2030
hmset;info_civil0032;nom;benakram;prenom;akram;dateN;13/06/1986;lieuN;biskra;sexe;homme;groupage;A-;autorite;biskra;dateD;05/05/2020;dateE;05/05/2030
hmset;info_civil0033;nom;benyousra;prenom;yousra;dateN;16/04/1971;lieuN;telemcen;sexe;femme;groupage;A-;autorite;telemcen;dateD;04/12/2017;dateE;04/12/2027
hmset;info_civil0034;nom;bennassira;prenom;nassira;dateN;04/11/1984;lieuN;oran;sexe;femme;groupage;A-;autorite;oran;dateD;24/08/2013;dateE;24/08/2023
hmset;info_civil0035;nom;benyacine;prenom;yacine;dateN;13/05/1969;lieuN;batna;sexe;homme;groupage;A-;autorite;batna;dateD;28/08/2014;dateE;28/08/2024
hmset;info_civil0036;nom;benilham;prenom;ilham;dateN;11/05/1975;lieuN;batna;sexe;femme;groupage;A-;autorite;batna;dateD;14/02/2015;dateE;14/02/2025
hmset;info_civil0037;nom;bentoufik;prenom;toufik;dateN;21/07/1978;lieuN;ghardaia;sexe;homme;groupage;A-;autorite;ghardaia;dateD;21/03/2016;dateE;21/03/2026
hmset;info_civil0038;nom;benhiba;prenom;hiba;dateN;01/03/1980;lieuN;ghardaia;sexe;femme;groupage;A-;autorite;ghardaia;dateD;29/11/2017;dateE;29/11/2027
hmset;info_civil0039;nom;bendounia;prenom;dounia;dateN;14/08/1927;lieuN;ghardaia;sexe;femme;groupage;A-;autorite;ghardaia;dateD;22/04/2018;dateE;22/04/2028
hmset;info_civil0040;nom;benmohamed;prenom;mohamed;dateN;13/07/1951;lieuN;ghardaia;sexe;homme;groupage;A-;autorite;ghardaia;dateD;20/02/2019;dateE;20/02/2029
hmset;info_civil0041;nom;boudina;prenom;dounia;dateN;15/06/1972;lieuN;ghardaia;sexe;femme;groupage;A-;autorite;ghardaia;dateD;04/01/2020;dateE;04/01/2030
hmset;info_civil0042;nom;benlkamal;prenom;kamal;dateN;07/02/1999;lieuN;annaba;sexe;homme;groupage;A-;autorite;annaba;dateD;04/02/2020;dateE;04/02/2030
hmset;info_civil0043;nom;benrida;prenom;rida;dateN;15/08/1989;lieuN;chlef;sexe;homme;groupage;B+;autorite;chlef;dateD;04/03/2020;dateE;04/03/2030
hmset;info_civil0044;nom;benalaoua;prenom;alaoua;dateN;02/03/1976;lieuN;chlef;sexe;homme;groupage;B+;autorite;chlef;dateD;04/04/2020;dateE;04/04/2030
hmset;info_civil0045;nom;benaya;prenom;aya;dateN;22/09/1992;lieuN;jijel;sexe;femme;groupage;B+;autorite;jijel;dateD;04/05/2020;dateE;04/05/2030
hmset;info_civil0046;nom;benmouna;prenom;mouna;dateN;13/12/2001;lieuN;jijel;sexe;femme;groupage;B+;autorite;jijel;dateD;04/06/2020;dateE;04/06/2030
hmset;info_civil0047;nom;boufif;prenom;seif;dateN;05/09/1995;lieuN;jijel;sexe;homme;groupage;B+;autorite;jijel;dateD;04/07/2020;dateE;04/07/2030
hmset;info_civil0048;nom;benamin;prenom;amin;dateN;12/04/1992;lieuN;Mila;sexe;homme;groupage;B+;autorite;Mila;dateD;04/08/2020;dateE;04/08/2030
hmset;info_civil0049;nom;benhoussem;prenom;houssem;dateN;15/08/1997;lieuN;Mila;sexe;homme;groupage;B+;autorite;Mila;dateD;04/09/2020;dateE;04/09/2030
hmset;info_civil0050;nom;benaya;prenom;dayaa;dateN;03/05/2008;lieuN;Mila;sexe;homme;groupage;B+;autorite;Mila;dateD;02/05/2017;dateE;02/05/2027
hmset;info_civil0051;nom;benasma;prenom;asma;dateN;14/10/1993;lieuN;Mila;sexe;femme;groupage;B+;autorite;Mila;dateD;03/05/2017;dateE;03/05/2027
hmset;info_civil0052;nom;boufares;prenom;fares;dateN;02/03/1999;lieuN;alger;sexe;homme;groupage;B+;autorite;alger;dateD;04/05/2017;dateE;04/05/2027
hmset;info_civil0053;nom;benkhaled;prenom;khaled;dateN;18/07/1992;lieuN;alger;sexe;homme;groupage;B+;autorite;alger;dateD;05/05/2017;dateE;05/05/2027
hmset;info_civil0054;nom;benasma;prenom;basma;dateN;11/11/1993;lieuN;alger;sexe;femme;groupage;B+;autorite;alger;dateD;06/05/2017;dateE;06/05/2027
hmset;info_civil0055;nom;benjahida;prenom;djahida;dateN;12/01/1985;lieuN;batna;sexe;femme;groupage;B+;autorite;batna;dateD;07/05/2017;dateE;07/05/2027
hmset;info_civil0056;nom;boufiras;prenom;firas;dateN;13/05/1997;lieuN;oran;sexe;homme;groupage;B+;autorite;oran;dateD;08/05/2017;dateE;08/05/2027
hmset;info_civil0057;nom;benayoub;prenom;ayoub;dateN;06/07/2000;lieuN;oran;sexe;homme;groupage;B+;autorite;oran;dateD;09/05/2017;dateE;09/05/2027
hmset;info_civil0058;nom;benwalida;prenom;walid;dateN;16/02/1980;lieuN;msila;sexe;homme;groupage;B+;autorite;msila;dateD;10/05/2017;dateE;10/05/2027
hmset;info_civil0059;nom;benkhalil;prenom;khalil;dateN;17/09/1998;lieuN;msila;sexe;homme;groupage;B+;autorite;msila;dateD;11/05/2017;dateE;11/05/2027
hmset;info_civil0060;nom;benala;prenom;alaa;dateN;21/07/1999;lieuN;msila;sexe;homme;groupage;B+;autorite;msila;dateD;12/05/2017;dateE;12/05/2027
hmset;info_civil0061;nom;bouayman;prenom;aymen;dateN;27/05/1991;lieuN;constantine;sexe;homme;groupage;B+;autorite;constantine;dateD;10/03/2016;dateE;10/03/2026
hmset;info_civil0062;nom;benyamina;prenom;yamina;dateN;26/10/1950;lieuN;constantine;sexe;femme;groupage;B-;autorite;constantine;dateD;10/04/2016;dateE;10/04/2026
hmset;info_civil0063;nom;benratiba;prenom;ratiba;dateN;23/08/1965;lieuN;constantine;sexe;femme;groupage;B-;autorite;constantine;dateD;10/05/2016;dateE;10/05/2026
hmset;info_civil0064;nom;benfatteh;prenom;fatteh;dateN;05/07/1982;lieuN;constantine;sexe;homme;groupage;B-;autorite;constantine;dateD;10/06/2016;dateE;10/06/2026
hmset;info_civil0065;nom;benhlim;prenom;hlim;dateN;16/07/1994;lieuN;constantine;sexe;homme;groupage;B-;autorite;constantine;dateD;10/07/2016;dateE;10/07/2026
hmset;info_civil0066;nom;bennidal;prenom;nidal;dateN;07/07/1982;lieuN;jijel;sexe;homme;groupage;B-;autorite;jijel;dateD;10/08/2016;dateE;10/08/2026
hmset;info_civil0067;nom;bentalal;prenom;talal;dateN;08/08/1982;lieuN;jijel;sexe;homme;groupage;B-;autorite;jijel;dateD;10/09/2016;dateE;10/09/2026
hmset;info_civil0068;nom;bensiraj;prenom;siraj;dateN;19/07/1972;lieuN;jijel;sexe;homme;groupage;B-;autorite;jijel;dateD;10/10/2016;dateE;10/10/2026
hmset;info_civil0069;nom;benassala;prenom;assala;dateN;10/01/1992;lieuN;jijel;sexe;femme;groupage;B-;autorite;jijel;dateD;10/11/2016;dateE;10/11/2026
hmset;info_civil0070;nom;benkhawla;prenom;khawla;dateN;11/06/1989;lieuN;jijel;sexe;femme;groupage;B-;autorite;jijel;dateD;10/12/2016;dateE;10/12/2026
hmset;info_civil0071;nom;bensajid;prenom;sadjid;dateN;22/11/1952;lieuN;jijel;sexe;homme;groupage;B-;autorite;jijel;dateD;10/01/2017;dateE;10/01/2027
hmset;info_civil0072;nom;benlamis;prenom;lamis;dateN;13/07/2012;lieuN;jijel;sexe;femme;groupage;B-;autorite;jijel;dateD;10/02/2017;dateE;10/02/2027
hmset;info_civil0073;nom;benzakaria;prenom;zakaria;dateN;14/02/1972;lieuN;annaba;sexe;homme;groupage;B-;autorite;annaba;dateD;20/02/2017;dateE;20/02/2027
hmset;info_civil0074;nom;benyahia;prenom;yahia;dateN;25/07/1952;lieuN;annaba;sexe;homme;groupage;B-;autorite;annaba;dateD;02/03/2017;dateE;02/03/2027
hmset;info_civil0075;nom;benfadi;prenom;fadi;dateN;16/05/1967;lieuN;annaba;sexe;homme;groupage;B-;autorite;annaba;dateD;12/03/2017;dateE;12/03/2027
hmset;info_civil0076;nom;benassil;prenom;assil;dateN;17/01/1978;lieuN;annaba;sexe;femme;groupage;B-;autorite;annaba;dateD;22/03/2017;dateE;22/03/2027
hmset;info_civil0077;nom;benmourad;prenom;morad;dateN;12/03/1988;lieuN;annaba;sexe;homme;groupage;B-;autorite;annaba;dateD;01/04/2017;dateE;01/04/2027
hmset;info_civil0078;nom;benyamin;prenom;adam;dateN;19/07/1959;lieuN;annaba;sexe;homme;groupage;B-;autorite;annaba;dateD;11/04/2017;dateE;11/04/2027
hmset;info_civil0079;nom;linda;prenom;linda;dateN;20/01/1989;lieuN;annaba;sexe;femme;groupage;B-;autorite;annaba;dateD;21/04/2017;dateE;21/04/2027
hmset;info_civil0080;nom;benhassan;prenom;hassan;dateN;21/07/2006;lieuN;chlef;sexe;homme;groupage;B-;autorite;chlef;dateD;01/05/2017;dateE;01/05/2027
hmset;info_civil0081;nom;hamida;prenom;hamid;dateN;22/07/1982;lieuN;chlef;sexe;homme;groupage;B-;autorite;chlef;dateD;02/05/2017;dateE;02/05/2027
hmset;info_civil0082;nom;benmanar;prenom;manar;dateN;13/07/1975;lieuN;chlef;sexe;femme;groupage;AB+;autorite;chlef;dateD;22/05/2017;dateE;22/05/2027
hmset;info_civil0083;nom;bensabih;prenom;sabrina;dateN;24/10/1968;lieuN;chlef;sexe;femme;groupage;AB+;autorite;chlef;dateD;11/06/2017;dateE;11/06/2027
hmset;info_civil0084;nom;benmakran;prenom;makran;dateN;25/10/2000;lieuN;chlef;sexe;homme;groupage;AB+;autorite;chlef;dateD;01/07/2017;dateE;01/07/2027
hmset;info_civil0085;nom;benhoichem;prenom;hichem;dateN;26/12/1942;lieuN;chlef;sexe;homme;groupage;AB+;autorite;chlef;dateD;21/07/2017;dateE;21/07/2027
hmset;info_civil0086;nom;marwani;prenom;marwan;dateN;27/07/1993;lieuN;chlef;sexe;homme;groupage;AB+;autorite;chlef;dateD;10/08/2017;dateE;10/08/2027
hmset;info_civil0087;nom;benfayssel;prenom;fayssel;dateN;18/05/1982;lieuN;chlef;sexe;homme;groupage;AB+;autorite;chlef;dateD;30/08/2017;dateE;30/08/2027
hmset;info_civil0088;nom;bensihem;prenom;siham;dateN;29/07/1982;lieuN;setif;sexe;femme;groupage;O+;autorite;setif;dateD;19/09/2017;dateE;19/09/2027
hmset;info_civil0089;nom;hamzawi;prenom;hamza;dateN;03/07/1982;lieuN;setif;sexe;homme;groupage;O+;autorite;setif;dateD;09/10/2017;dateE;09/10/2027
hmset;info_civil0090;nom;benhanan;prenom;hanan;dateN;31/03/1971;lieuN;setif;sexe;femme;groupage;O+;autorite;setif;dateD;29/10/2017;dateE;29/10/2027
hmset;info_civil0091;nom;benlkiss;prenom;balkis;dateN;01/08/1982;lieuN;setif;sexe;femme;groupage;O+;autorite;setif;dateD;18/11/2017;dateE;18/11/2027
hmset;info_civil0092;nom;benrabeh;prenom;rabeh;dateN;02/08/1982;lieuN;setif;sexe;homme;groupage;O+;autorite;setif;dateD;08/12/2017;dateE;08/12/2027
hmset;info_civil0093;nom;benhroun;prenom;haroun;dateN;03/08/1982;lieuN;setif;sexe;homme;groupage;O+;autorite;setif;dateD;28/12/2017;dateE;28/12/2027
hmset;info_civil0094;nom;bennassim;prenom;nassima;dateN;04/08/1982;lieuN;setif;sexe;femme;groupage;O+;autorite;setif;dateD;17/01/2018;dateE;17/01/2028
hmset;info_civil0095;nom;benmoussa;prenom;moussa;dateN;05/08/1982;lieuN;setif;sexe;homme;groupage;O+;autorite;setif;dateD;06/02/2018;dateE;06/02/2028
hmset;info_civil0096;nom;benmayar;prenom;mayar;dateN;06/08/1982;lieuN;setif;sexe;femme;groupage;O+;autorite;setif;dateD;26/02/2018;dateE;26/02/2028
hmset;info_civil0097;nom;benzineb;prenom;zineb;dateN;04/08/1982;lieuN;Mila;sexe;femme;groupage;O-;autorite;Mila;dateD;18/03/2018;dateE;18/03/2028
hmset;info_civil0098;nom;bensmail;prenom;ismail;dateN;08/08/1965;lieuN;annaba;sexe;homme;groupage;O-;autorite;annaba;dateD;07/04/2018;dateE;07/04/2028
hmset;info_civil0099;nom;benfouad;prenom;fouad;dateN;09/09/1982;lieuN;annaba;sexe;homme;groupage;O-;autorite;annaba;dateD;27/04/2018;dateE;27/04/2028
hmset;info_civil0100;nom;bendahmed;prenom;dahmen;dateN;10/08/1982;lieuN;annaba;sexe;homme;groupage;O-;autorite;annaba;dateD;17/05/2018;dateE;17/05/2028
hmset;info_civil0101;nom;saissaoui;prenom;elssassi;dateN;11/08/1982;lieuN;ghardaia;sexe;homme;groupage;O-;autorite;ghardaia;dateD;06/06/2018;dateE;06/06/2028
hmset;info_civil0102;nom;benbouchra;prenom;bouchra;dateN;12/08/1982;lieuN;ghardaia;sexe;femme;groupage;O-;autorite;ghardaia;dateD;26/06/2018;dateE;26/06/2028
hmset;info_civil0103;nom;benrania;prenom;rania;dateN;13/01/2001;lieuN;ghardaia;sexe;femme;groupage;O-;autorite;ghardaia;dateD;16/07/2018;dateE;16/07/2028
hmset;info_civil0104;nom;benachraf;prenom;achref;dateN;19/08/1986;lieuN;ghardaia;sexe;homme;groupage;O-;autorite;ghardaia;dateD;05/08/2018;dateE;05/08/2028
hmset;info_civil0105;nom;benchrif;prenom;charif;dateN;15/08/1982;lieuN;ghardaia;sexe;homme;groupage;O-;autorite;ghardaia;dateD;25/08/2018;dateE;25/08/2028
hmset;info_civil0106;nom;benwahiba;prenom;wahiba;dateN;26/08/1959;lieuN;ghardaia;sexe;femme;groupage;O-;autorite;ghardaia;dateD;14/09/2018;dateE;14/09/2028
hmset;info_civil0107;nom;benradi;prenom;radia;dateN;17/07/1947;lieuN;djalfa;sexe;femme;groupage;O-;autorite;djalfa;dateD;04/10/2018;dateE;04/10/2028
hmset;info_civil0108;nom;bensouhaib;prenom;souhiab;dateN;18/08/1993;lieuN;djalfa;sexe;homme;groupage;O-;autorite;djalfa;dateD;24/10/2018;dateE;24/10/2028
hmset;info_civil0109;nom;benhafid;prenom;hafid;dateN;19/10/2000;lieuN;djalfa;sexe;homme;groupage;O-;autorite;djalfa;dateD;13/11/2018;dateE;13/11/2028
hmset;info_civil0110;nom;bensaber;prenom;saber;dateN;20/08/1982;lieuN;djalfa;sexe;homme;groupage;O-;autorite;djalfa;dateD;03/12/2018;dateE;03/12/2028
hmset;info_civil0111;nom;bennawel;prenom;nawel;dateN;09/12/1992;lieuN;boumardesse;sexe;femme;groupage;O-;autorite;boumardesse;dateD;23/12/2018;dateE;23/12/2028
hmset;info_civil0112;nom;bensaid;prenom;said;dateN;22/11/1982;lieuN;ouargla;sexe;femme;groupage;O-;autorite;ouargla;dateD;12/01/2019;dateE;12/01/2029
hmset;info_civil0113;nom;bendahmed;prenom;souha;dateN;23/08/1995;lieuN;ouargla;sexe;femme;groupage;O-;autorite;ouargla;dateD;01/02/2019;dateE;01/02/2029
hmset;info_civil0114;nom;benfouza;prenom;fouzia;dateN;24/07/1982;lieuN;ouargla;sexe;femme;groupage;O-;autorite;ouargla;dateD;21/02/2019;dateE;21/02/2029
hmset;info_civil0115;nom;belrachid;prenom;elrachid;dateN;25/08/1962;lieuN;ouargla;sexe;homme;groupage;O-;autorite;ouargla;dateD;13/03/2019;dateE;13/03/2029
hmset;info_civil0116;nom;benrima;prenom;rima;dateN;26/08/1968;lieuN;boumardesse;sexe;femme;groupage;O-;autorite;boumardesse;dateD;02/04/2019;dateE;02/04/2029
hmset;info_civil0117;nom;benriyad;prenom;riyad;dateN;01/05/1973;lieuN;msila;sexe;homme;groupage;AB-;autorite;msila;dateD;22/04/2019;dateE;22/04/2029
hmset;info_civil0118;nom;bensounia;prenom;samia;dateN;28/10/1982;lieuN;msila;sexe;femme;groupage;AB-;autorite;msila;dateD;12/05/2019;dateE;12/05/2029
hmset;info_civil0119;nom;omara;prenom;omar;dateN;29/08/1982;lieuN;bedjaia;sexe;homme;groupage;AB-;autorite;bedjaia;dateD;01/06/2019;dateE;01/06/2029
hmset;info_civil0120;nom;benkarima;prenom;karima;dateN;30/08/1982;lieuN;bedjaia;sexe;femme;groupage;AB-;autorite;bedjaia;dateD;21/06/2019;dateE;21/06/2029
hmset;info_civil0121;nom;benmajid;prenom;majid;dateN;21/08/1982;lieuN;bedjaia;sexe;homme;groupage;AB-;autorite;bedjaia;dateD;11/07/2019;dateE;11/07/2029
hmset;info_civil0122;nom;benanis;prenom;anis;dateN;01/09/1987;lieuN;bedjaia;sexe;homme;groupage;AB-;autorite;bedjaia;dateD;31/07/2019;dateE;31/07/2029
hmset;info_civil0123;nom;bensoufiane;prenom;soufiane;dateN;02/02/1983;lieuN;telemcen;sexe;homme;groupage;O-;autorite;telemcen;dateD;20/08/2019;dateE;20/08/2029
hmset;info_civil0124;nom;benyounece;prenom;younece;dateN;03/09/1974;lieuN;telemcen;sexe;homme;groupage;O-;autorite;telemcen;dateD;09/09/2019;dateE;09/09/2029
hmset;info_civil0125;nom;benhalim;prenom;halim;dateN;14/09/2008;lieuN;telemcen;sexe;homme;groupage;O-;autorite;telemcen;dateD;29/09/2019;dateE;29/09/2029
hmset;info_civil0126;nom;bentarik;prenom;tarik;dateN;15/11/1982;lieuN;alger;sexe;homme;groupage;O-;autorite;alger;dateD;19/10/2019;dateE;19/10/2029
hmset;info_civil0127;nom;benmoufida;prenom;moufida;dateN;06/03/1988;lieuN;alger;sexe;femme;groupage;O-;autorite;alger;dateD;08/11/2019;dateE;08/11/2029
hmset;info_civil0128;nom;benzaitra;prenom;antar;dateN;17/09/1982;lieuN;alger;sexe;homme;groupage;O-;autorite;alger;dateD;28/11/2019;dateE;28/11/2029
hmset;info_civil0129;nom;benadal;prenom;adel;dateN;28/09/1972;lieuN;galma;sexe;homme;groupage;O-;autorite;galma;dateD;18/12/2019;dateE;18/12/2029
hmset;info_civil0130;nom;benrzahza;prenom;zahra;dateN;09/12/1982;lieuN;galma;sexe;femme;groupage;O-;autorite;galma;dateD;07/01/2020;dateE;07/01/2030
hmset;info_civil0131;nom;Bouamine;prenom;Amine;dateN;12/03/1995;lieuN;Laghouat;sexe;Homme;groupage;O+;autorite;Laghouat;dateD;03/12/2012;dateE;03/12/2022
hmset;info_civil0132;nom;Bousamir;prenom;Samir;dateN;17/03/1965;lieuN;El_Menia;sexe;Homme;groupage;AB+;autorite;El_Menia;dateD;06/02/2018;dateE;06/02/2028
hmset;info_civil0133;nom;Bouamal;prenom;Amal;dateN;21/10/1949;lieuN;Sidi_Bel_Abbes;sexe;Femme;groupage;A-;autorite;Sidi_Bel_Abbes;dateD;30/05/2017;dateE;30/05/2027
hmset;info_civil0134;nom;Boukarim;prenom;Karim;dateN;02/06/1979;lieuN;Tlemcen;sexe;HOmme;groupage;AB+;autorite;Tlemcen;dateD;20/03/2013;dateE;20/03/2023
hmset;info_civil0135;nom;Boumourad;prenom;Mourad;dateN;07/02/1952;lieuN;El_Oued;sexe;Homme;groupage;A+;autorite;El_Oued;dateD;02/09/2020;dateE;02/09/2030
hmset;info_civil0136;nom;Bouyoucef;prenom;Youcef;dateN;25/11/2009;lieuN;Khenchela;sexe;Homme;groupage;A+;autorite;Khenchela;dateD;22/09/2014;dateE;22/09/2024
hmset;info_civil0137;nom;Boukamel;prenom;kamel;dateN;15/06/1962;lieuN;setif;sexe;Homme;groupage;A-;autorite;setif;dateD;08/12/2018;dateE;08/12/2028
hmset;info_civil0138;nom;Bouyassin;prenom;Yassin;dateN;24/12/1978;lieuN;Bordj_Bou_Arreridj;sexe;Homme;groupage;AB-;autorite;Bordj_Bou_Arreridj;dateD;13/06/2017;dateE;13/06/2027
hmset;info_civil0139;nom;Boujamila;prenom;Jamila;dateN;17/05/1946;lieuN;Tizi_Ouzou;sexe;Femme;groupage;O-;autorite;Tizi_Ouzou;dateD;10/03/2019;dateE;10/03/2029
hmset;info_civil0140;nom;Bousalah;prenom;salah;dateN;18/08/1954;lieuN;Naama;sexe;Homme;groupage;B-;autorite;Naama;dateD;10/11/2012;dateE;10/11/2022
hmset;info_civil0141;nom;Boujabir;prenom;jabir;dateN;03/07/1965;lieuN;Alger;sexe;Homme;groupage;B+;autorite;Alger;dateD;22/09/2021;dateE;22/09/2031
hmset;info_civil0142;nom;Boukarima;prenom;karima;dateN;26/01/1986;lieuN;Khenchela;sexe;Femme;groupage;O+;autorite;Khenchela;dateD;07/02/2018;dateE;07/02/2028
hmset;info_civil0143;nom;Bouhadil;prenom;Hadil;dateN;12/10/1950;lieuN;Tiaret;sexe;Femme;groupage;B-;autorite;Tiaret;dateD;03/08/2015;dateE;03/08/2025
hmset;info_civil0144;nom;Bououssama;prenom;Oussama;dateN;24/05/1953;lieuN;Touggourt;sexe;Homme;groupage;B-;autorite;Touggourt;dateD;17/01/2021;dateE;17/01/2031
hmset;info_civil0145;nom;Bouilham;prenom;Ilham;dateN;21/10/1977;lieuN;Medea;sexe;Femme;groupage;O-;autorite;Medea;dateD;08/10/2014;dateE;08/10/2024
hmset;info_civil0146;nom;Boujad;prenom;Jad;dateN;14/08/1979;lieuN;El_Tarf;sexe;Homme;groupage;B-;autorite;El_Tarf;dateD;11/08/2013;dateE;11/08/2023
hmset;info_civil0147;nom;Boujamel;prenom;jamel;dateN;17/09/1991;lieuN;Oum_El_Bouaghi;sexe;Homme;groupage;AB-;autorite;Oum_El_Bouaghi;dateD;15/03/2017;dateE;15/03/2027
hmset;info_civil0148;nom;Bounadia;prenom;Nadia;dateN;22/09/1943;lieuN;Tindouf;sexe;Femme;groupage;AB+;autorite;Tindouf;dateD;05/08/2019;dateE;05/08/2029
hmset;info_civil0149;nom;Bouamar;prenom;Amar;dateN;25/03/1989;lieuN;Ain_Temouchent;sexe;Homme;groupage;A+;autorite;Ain_Temouchent;dateD;08/08/2021;dateE;08/08/2031
hmset;info_civil0150;nom;Boutamime;prenom;tamime;dateN;22/11/1953;lieuN;Djanet;sexe;Homme;groupage;A+;autorite;Djanet;dateD;04/08/2014;dateE;04/08/2024
hmset;info_civil0151;nom;Bourimas;prenom;Rimas;dateN;13/03/2008;lieuN;El_Mghair;sexe;Femme;groupage;B+;autorite;El_Mghair;dateD;22/01/2013;dateE;22/01/2023
